chr	start	end	local_h2g	pos	color
1	42339493	42339897	404	42339896	red
1	42339890	42339918	29	42339918	black
1	42339919	42340250	332	42340250	black
1	42339982	42340005	24	42340005	black
1	42340006	42340396	391	42340396	black
1	42340251	42340406	156	42340406	black
1	42340381	42340803	423	42340803	black
1	42340397	42340448	52	42340448	black
1	42340702	42340816	115	42340816	black
1	42340817	42340900	84	42340900	black
1	42340909	42341660	752	42341660	black
1	42341518	42341743	226	42341743	black
1	42341744	42341815	72	42341815	black
1	42341816	42342297	482	42342297	black
1	42343343	42343507	165	42343507	black
1	42343365	42343548	184	42343548	black
1	42343740	42343760	21	42343760	black
1	42343873	42344018	146	42344018	black
1	42344252	42344598	347	42344598	black
1	42344589	42344745	157	42344745	black
1	42344744	42345039	296	42345039	black
1	42345040	42345507	468	42345507	black
1	42345377	42346380	1004	42346380	black
1	42346427	42346541	115	42346541	black
1	42347372	42347483	112	42347483	black
1	42347487	42347673	187	42347673	black
1	42347694	42347757	64	42347757	black
1	42348069	42348145	77	42348145	black
1	42348427	42348479	53	42348479	black
1	42351119	42351140	22	42351140	black
1	42351628	42351755	128	42351755	black
1	42352931	42353320	390	42353320	black
1	42353150	42353494	345	42353494	black
1	42353763	42353798	36	42353798	black
1	42353918	42354349	432	42354349	black
1	42354443	42354536	94	42354536	black
1	42354578	42354752	175	42354752	black
1	42354668	42355010	343	42355010	black
1	42355397	42355586	190	42355586	black
1	42355542	42355606	65	42355606	black
1	42355589	42356023	435	42356023	black
1	42356239	42356327	89	42356327	black
1	42356254	42356346	93	42356346	black
1	42357350	42357386	37	42357386	black
1	42357457	42357876	420	42357876	black
1	42357868	42357983	116	42357983	black
1	42357984	42358039	56	42358039	black
1	42358040	42358219	180	42358219	black
1	42358225	42358633	409	42358633	black
1	42358632	42360908	2277	42360908	black
1	42360894	42360926	33	42360926	black
1	42360962	42361125	164	42361125	black
1	42361126	42361371	246	42361371	black
1	42361372	42363205	1834	42363205	black
1	42363186	42363207	22	42363207	black
1	42363208	42363976	769	42363976	black
1	42363977	42364689	713	42364689	black
1	42363979	42368231	4253	42368231	black
1	42368232	42368373	142	42368373	black
1	42368345	42368381	37	42368381	black
1	42368351	42368374	24	42368374	black
1	42368375	42370286	1912	42370286	black
1	42370212	42370296	85	42370296	black
1	42370299	42372768	2470	42372768	black
1	42374188	42374569	382	42374569	black
1	42374573	42375082	510	42375082	black
1	42375085	42376480	1396	42376480	black
1	42376523	42376888	366	42376888	black
1	42376889	42376957	69	42376957	black
1	42376933	42376993	61	42376993	black
1	42377117	42377207	91	42377207	black
1	42377446	42377724	279	42377724	black
1	42377501	42377946	446	42377946	black
1	42378142	42378459	318	42378459	black
1	42378452	42378712	261	42378712	black
1	42378727	42378945	219	42378945	black
1	42378767	42379089	323	42379089	black
1	42379142	42379204	63	42379204	black
1	42379875	42379933	59	42379933	black
1	42381189	42383089	1901	42383089	black
1	42383090	42383258	169	42383258	black
1	42383319	42383463	145	42383463	black
1	42383476	42383490	15	42383490	black
1	42383491	42383753	263	42383753	black
1	42384189	42384356	168	42384356	black
1	42384357	42384536	180	42384536	black
1	42384537	42384566	30	42384566	black
1	42384539	42384555	17	42384555	black
1	42384556	42384673	118	42384673	black
1	42384674	42384837	164	42384837	black
1	42385059	42385546	488	42385546	black
1	42385256	42385591	336	42385591	black
1	42385451	42385608	158	42385608	black
1	42385755	42386257	503	42386257	black
1	42386263	42386496	234	42386496	black
1	42386491	42386775	285	42386775	black
1	42386775	42386828	54	42386828	black
1	42386778	42386921	144	42386921	black
1	42388275	42388751	477	42388751	black
1	42388752	42389691	940	42389691	black
1	42389692	42391662	1971	42391662	black
1	42391652	42391686	35	42391686	black
1	42391664	42391899	236	42391899	black
1	42391806	42396019	4214	42396019	black
1	42395344	42396056	713	42396056	black
1	42396057	42396542	486	42396542	black
1	42396543	42397656	1114	42397656	black
1	42397659	42398866	1208	42398866	black
1	42398867	42399328	462	42399328	black
1	42399382	42399514	133	42399514	black
1	42399554	42399646	93	42399646	black
1	42400080	42401339	1260	42401339	black
1	42401340	42403151	1812	42403151	black
1	42403241	42403283	43	42403283	black
1	42403324	42403442	119	42403442	black
1	42403443	42403611	169	42403611	black
1	42403617	42403652	36	42403652	black
1	42403674	42403838	165	42403838	black
1	42403824	42403855	32	42403855	black
1	42403856	42404178	323	42404178	black
1	42404179	42404226	48	42404226	black
1	42404578	42404616	39	42404616	black
1	42404617	42404870	254	42404870	black
1	42404873	42404985	113	42404985	black
1	42405268	42405413	146	42405413	black
1	42405414	42405917	504	42405917	black
1	42405917	42405943	27	42405943	black
1	42405925	42406086	162	42406086	black
1	42405944	42406126	183	42406126	black
1	42406137	42406515	379	42406515	black
1	42406529	42406780	252	42406780	black
1	42406748	42406780	33	42406780	black
1	42406781	42407034	254	42407034	black
1	42407035	42407052	18	42407052	black
1	42407056	42407554	499	42407554	black
1	42408199	42408361	163	42408361	black
1	42408362	42408650	289	42408650	black
1	42408776	42408967	192	42408967	black
1	42408969	42410520	1552	42410520	black
1	42410516	42410552	37	42410552	black
1	42410565	42412537	1973	42412537	black
1	42412959	42413104	146	42413104	black
1	42413101	42413348	248	42413348	black
1	42414953	42415578	626	42415578	black
1	42415658	42415723	66	42415723	black
1	42415681	42415960	280	42415960	black
1	42415984	42416290	307	42416290	black
1	42416182	42416409	228	42416409	black
1	42416466	42416547	82	42416547	black
1	42416548	42416888	341	42416888	black
1	42416764	42417692	929	42417692	black
1	42416889	42417041	153	42417041	black
1	42417070	42418832	1763	42418832	black
1	42418832	42419007	176	42419007	black
1	42420628	42421106	479	42421106	black
1	42421080	42421448	369	42421448	black
1	42421993	42423008	1016	42423008	black
1	42423918	42425428	1511	42425428	black
1	42425364	42425514	151	42425514	black
1	42425453	42425702	250	42425702	black
1	42425706	42426012	307	42426012	black
1	42426543	42426731	189	42426731	black
1	42427720	42427920	201	42427920	black
1	42428012	42428506	495	42428506	black
1	42429048	42430003	956	42430003	black
1	42430012	42430634	623	42430634	black
1	42430580	42430642	63	42430642	black
1	42430612	42430671	60	42430671	black
1	42430670	42431592	923	42431592	black
1	42431593	42431775	183	42431775	black
1	42431624	42431865	242	42431865	black
1	42431777	42433785	2009	42433785	black
1	42433786	42434227	442	42434227	black
1	42434225	42435142	918	42435142	black
1	42435459	42435542	84	42435542	black
1	42435581	42436100	520	42436100	black
1	42436223	42436374	152	42436374	black
1	42437523	42437737	215	42437737	black
1	42439496	42439931	436	42439931	black
1	42439976	42440935	960	42440935	black
1	42440838	42441245	408	42441245	black
1	42441268	42441470	203	42441470	black
1	42441542	42441909	368	42441909	black
1	42441910	42442159	250	42442159	black
1	42442067	42442245	179	42442245	black
1	42442160	42442261	102	42442261	black
1	42442262	42442275	14	42442275	black
1	42442275	42442543	269	42442543	black
1	42442412	42442639	228	42442639	black
1	42442622	42442687	66	42442687	black
1	42442704	42443223	520	42443223	black
1	42442960	42443277	318	42443277	black
1	42443022	42443467	446	42443467	black
1	42443544	42443868	325	42443868	black
1	42443868	42443913	46	42443913	black
1	42443989	42444069	81	42444069	black
1	42444016	42444056	41	42444056	black
1	42444057	42444247	191	42444247	black
1	42444248	42444259	12	42444259	black
1	42444270	42444401	132	42444401	black
1	42444446	42444732	287	42444732	black
1	42444737	42446832	2096	42446832	black
1	42446813	42446834	22	42446834	black
1	42446835	42447603	769	42447603	black
1	42447604	42448048	445	42448048	black
1	42447606	42451838	4233	42451838	black
1	42451839	42451987	149	42451987	black
1	42451959	42451995	37	42451995	black
1	42451965	42451988	24	42451988	black
1	42451989	42453981	1993	42453981	black
1	42453982	42454571	590	42454571	black
1	42454577	42455135	559	42455135	black
1	42455171	42455831	661	42455831	black
1	42455850	42456531	682	42456531	black
1	42456204	42456679	476	42456679	black
1	42456605	42456965	361	42456965	black
1	42456675	42456910	236	42456910	black
1	42456911	42457282	372	42457282	black
1	42457228	42457575	348	42457575	black
1	42457568	42457720	153	42457720	black
1	42457835	42458007	173	42458007	black
1	42458131	42459003	873	42459003	black
1	42459879	42459917	39	42459917	black
1	42462625	42462893	269	42462893	black
1	42462894	42462925	32	42462925	black
1	42462974	42463311	338	42463311	black
1	42463913	42463985	73	42463985	black
1	42464953	42465105	153	42465105	black
1	42465094	42465318	225	42465318	black
1	42465420	42465604	185	42465604	black
1	42465597	42466889	1293	42466889	black
1	42466858	42467009	152	42467009	black
1	42467104	42467352	249	42467352	black
1	42467551	42467615	65	42467615	black
1	42467595	42467820	226	42467820	black
1	42467821	42467865	45	42467865	black
1	42467832	42467930	99	42467930	black
1	42468122	42468454	333	42468454	black
1	42468598	42470390	1793	42470390	black
1	42470404	42470716	313	42470716	black
1	42470717	42470996	280	42470996	black
1	42470997	42471660	664	42471660	black
1	42471661	42471745	85	42471745	black
1	42471696	42471766	71	42471766	black
1	42471742	42471793	52	42471793	black
1	42471772	42471911	140	42471911	black
1	42471912	42471966	55	42471966	black
1	42472271	42472357	87	42472357	black
1	42472358	42472435	78	42472435	black
1	42472436	42472473	38	42472473	black
1	42472474	42472689	216	42472689	black
1	42472620	42472706	87	42472706	black
1	42472707	42472937	231	42472937	black
1	42473317	42474052	736	42474052	black
1	42474021	42474086	66	42474086	black
1	42474053	42474881	829	42474881	black
1	42474600	42474945	346	42474945	black
1	42474605	42475160	556	42475160	black
1	42474816	42475640	825	42475640	black
1	42475628	42476065	438	42476065	black
1	42475793	42477019	1227	42477019	black
1	42476363	42476384	22	42476384	black
1	42476385	42476887	503	42476887	black
1	42476888	42477027	140	42477027	black
1	42476984	42477342	359	42477342	black
1	42477339	42477382	44	42477382	black
1	42477404	42477759	356	42477759	black
1	42479271	42479921	651	42479921	black
1	42479922	42479958	37	42479958	black
1	42479990	42480174	185	42480174	black
1	42480179	42480337	159	42480337	black
1	42480331	42481447	1117	42481447	black
1	42481449	42481501	53	42481501	black
1	42481508	42481693	186	42481693	black
1	42481694	42481965	272	42481965	black
1	42481816	42482116	301	42482116	black
1	42482173	42482229	57	42482229	black
1	42483022	42483151	130	42483151	black
1	42483142	42483493	352	42483493	black
1	42483531	42483864	334	42483864	black
1	42483990	42484087	98	42484087	black
1	42484845	42485135	291	42485135	black
1	42484887	42485148	262	42485148	black
1	42485281	42485371	91	42485371	black
1	42485400	42485562	163	42485562	black
1	42485517	42485536	20	42485536	black
1	42485537	42485608	72	42485608	black
1	42485567	42485933	367	42485933	black
1	42485609	42485648	40	42485648	black
1	42485943	42486106	164	42486106	black
1	42486186	42486255	70	42486255	black
1	42486333	42486639	307	42486639	black
1	42486507	42486655	149	42486655	black
1	42486917	42487196	280	42487196	black
1	42488077	42488194	118	42488194	black
1	42489325	42490018	694	42490018	black
1	42490019	42494178	4160	42494178	black
1	42494181	42494877	697	42494877	black
1	42495146	42495217	72	42495217	black
1	42495218	42495414	197	42495414	black
1	42495282	42496086	805	42496086	black
1	42496326	42496399	74	42496399	black
1	42496400	42496413	14	42496413	black
1	42496401	42496549	149	42496549	black
1	42496475	42496614	140	42496614	black
1	42496587	42496728	142	42496728	black
1	42496777	42498603	1827	42498603	black
1	42498584	42498605	22	42498605	black
1	42498606	42499374	769	42499374	black
1	42499375	42499878	504	42499878	black
1	42499412	42503621	4210	42503621	black
1	42503528	42503759	232	42503759	black
1	42503731	42503763	33	42503763	black
1	42503737	42503760	24	42503760	black
1	42503761	42505610	1850	42505610	black
1	42505623	42505840	218	42505840	black
1	42505761	42505858	98	42505858	black
1	42506078	42506132	55	42506132	black
1	42506137	42506341	205	42506341	black
1	42506557	42506650	94	42506650	black
1	42506651	42507949	1299	42507949	black
1	42507958	42508930	973	42508930	black
1	42508931	42509698	768	42509698	black
1	42509699	42509802	104	42509802	black
1	42509749	42510198	450	42510198	black
1	42510199	42510783	585	42510783	black
1	42510757	42510778	22	42510778	black
1	42510779	42511548	770	42511548	black
1	42511549	42512227	679	42512227	black
1	42511551	42514018	2468	42514018	black
1	42514018	42515832	1814	42515831	red
1	46142653	46155755	13103	46155755	black
1	46155755	46159404	3649	46159403	red
1	46159403	46161056	1654	46161056	black
1	46161057	46162128	1072	46162128	black
1	46162629	46169499	6871	46169499	black
1	46169502	46171143	1642	46171143	black
1	46171144	46189041	17898	46189041	black
1	46189060	46189175	116	46189175	black
1	46189197	46189565	369	46189565	black
1	46189777	46190572	796	46190572	black
1	46190182	46191198	1017	46191198	black
1	46190992	46191446	455	46191446	black
1	46191977	46192601	625	46192601	black
1	46192605	46192904	300	46192904	black
1	46192959	46193064	106	46193064	black
1	46193065	46193351	287	46193351	black
1	46193352	46193399	48	46193399	black
1	46193412	46193929	518	46193929	black
1	46193931	46193940	10	46193940	black
1	46193941	46205784	11844	46205784	black
1	46205784	46205932	148	46205931	red
1	47557410	47558632	1223	47558632	black
1	47558632	47559084	452	47559083	red
1	47559065	47559086	22	47559086	black
1	47559087	47559855	769	47559855	black
1	47559856	47560566	711	47560566	black
1	47559902	47564085	4184	47564085	black
1	47563991	47564227	237	47564227	black
1	47564199	47564231	33	47564231	black
1	47564205	47564239	35	47564239	black
1	47564229	47566050	1822	47566050	black
1	47566061	47566097	37	47566097	black
1	47566098	47566186	89	47566186	black
1	47566099	47566109	11	47566109	black
1	47566110	47566212	103	47566212	black
1	47566213	47566289	77	47566289	black
1	47566232	47566549	318	47566549	black
1	47566321	47566927	607	47566927	black
1	47566922	47567540	619	47567540	black
1	47567548	47569447	1900	47569447	black
1	47569428	47569449	22	47569449	black
1	47569450	47570218	769	47570218	black
1	47570219	47570929	711	47570929	black
1	47570265	47574448	4184	47574448	black
1	47574354	47574590	237	47574590	black
1	47574562	47574594	33	47574594	black
1	47574568	47574591	24	47574591	black
1	47574592	47576412	1821	47576412	black
1	47576423	47576459	37	47576459	black
1	47576460	47576548	89	47576548	black
1	47576472	47576574	103	47576574	black
1	47576575	47576651	77	47576651	black
1	47576594	47576911	318	47576911	black
1	47576683	47577289	607	47577289	black
1	47577284	47577902	619	47577902	black
1	47577910	47578732	823	47578732	black
1	47578732	47579809	1077	47579808	red
1	57593515	57593693	179	57593693	black
1	57593555	57593830	276	57593830	black
1	57593693	57593838	145	57593837	red
1	57593830	57593935	105	57593934	red
1	57594002	57594638	637	57594638	black
1	57594542	57595423	882	57595423	black
1	57595101	57595530	430	57595530	black
